id,sourceid,targetid,relation,prefixrelation
6270,N1695070105,T04,isRelatedTo,edm:isRelatedTo
6271,N1695070200,T14,isRelatedTo,edm:isRelatedTo
6272,N1695070301,T42,isRelatedTo,edm:isRelatedTo
6273,N1695070302,T14,isRelatedTo,edm:isRelatedTo
6274,N1695070401,T13,isRelatedTo,edm:isRelatedTo
6275,N1695070401,T16,isRelatedTo,edm:isRelatedTo
6276,N1695070402,T14,isRelatedTo,edm:isRelatedTo
6277,N1695070402,T52,isRelatedTo,edm:isRelatedTo
6278,N1695070501,T38,isRelatedTo,edm:isRelatedTo
6279,N1695070501,T33,isRelatedTo,edm:isRelatedTo
6280,N1695070501,T36,isRelatedTo,edm:isRelatedTo
6281,N1695070502,T04,isRelatedTo,edm:isRelatedTo
6282,N1695070503,T14,isRelatedTo,edm:isRelatedTo
6283,N1695070503,T50,isRelatedTo,edm:isRelatedTo
6284,N1695070601,T13,isRelatedTo,edm:isRelatedTo
6285,N1695070601,T52,isRelatedTo,edm:isRelatedTo
6286,N1695070602,T14,isRelatedTo,edm:isRelatedTo
6287,N1695070603,T56,isRelatedTo,edm:isRelatedTo
6288,N1695070701,T55,isRelatedTo,edm:isRelatedTo
6289,N1695070701,T60,isRelatedTo,edm:isRelatedTo
6290,N1695070702,T14,isRelatedTo,edm:isRelatedTo
6291,N1695070702,T24,isRelatedTo,edm:isRelatedTo
6292,N1695070702,T67,isRelatedTo,edm:isRelatedTo
6293,N1695070703,T36,isRelatedTo,edm:isRelatedTo
6294,N1695070704,T14,isRelatedTo,edm:isRelatedTo
6295,N1695070705,T04,isRelatedTo,edm:isRelatedTo
6296,N1695070801,T14,isRelatedTo,edm:isRelatedTo
6297,N1695070802,T14,isRelatedTo,edm:isRelatedTo
6298,N1695070901,T14,isRelatedTo,edm:isRelatedTo
6299,N1695070902,T14,isRelatedTo,edm:isRelatedTo
6300,N1695070903,T14,isRelatedTo,edm:isRelatedTo
6301,N1695071001,T14,isRelatedTo,edm:isRelatedTo
6302,N1695071002,T12,isRelatedTo,edm:isRelatedTo
6303,N1695071002,T38,isRelatedTo,edm:isRelatedTo
6304,N1695071002,T01,isRelatedTo,edm:isRelatedTo
6305,N1695071003,T14,isRelatedTo,edm:isRelatedTo
6306,N1695071101,T38,isRelatedTo,edm:isRelatedTo
6307,N1695071101,T01,isRelatedTo,edm:isRelatedTo
6308,N1695071102,T14,isRelatedTo,edm:isRelatedTo
6309,N1695071103,T14,isRelatedTo,edm:isRelatedTo
6310,N1695071104,T56,isRelatedTo,edm:isRelatedTo
6311,N1695071105,T04,isRelatedTo,edm:isRelatedTo
6312,N1695071106,T04,isRelatedTo,edm:isRelatedTo
6313,N1695071107,T35,isRelatedTo,edm:isRelatedTo
6314,N1695071107,T14,isRelatedTo,edm:isRelatedTo
6315,N1695071108,T14,isRelatedTo,edm:isRelatedTo
6316,N1695071109,T38,isRelatedTo,edm:isRelatedTo
6317,N1695071109,T35,isRelatedTo,edm:isRelatedTo
6318,N1695071201,T25,isRelatedTo,edm:isRelatedTo
6319,N1695071201,T39,isRelatedTo,edm:isRelatedTo
6320,N1695071202,T39,isRelatedTo,edm:isRelatedTo
6321,N1695071203,T68,isRelatedTo,edm:isRelatedTo
6322,N1695071203,T39,isRelatedTo,edm:isRelatedTo
6323,N1695071204,T68,isRelatedTo,edm:isRelatedTo
6324,N1695071204,T39,isRelatedTo,edm:isRelatedTo
6325,N1695071205,T68,isRelatedTo,edm:isRelatedTo
6326,N1695071205,T39,isRelatedTo,edm:isRelatedTo
6327,N1695071206,T68,isRelatedTo,edm:isRelatedTo
6328,N1695071206,T39,isRelatedTo,edm:isRelatedTo
6329,N1695071207,T25,isRelatedTo,edm:isRelatedTo
6330,N1695071207,T48,isRelatedTo,edm:isRelatedTo
6331,N1695071207,T50,isRelatedTo,edm:isRelatedTo
6332,N1695071302,T25,isRelatedTo,edm:isRelatedTo
6333,N1695071302,T39,isRelatedTo,edm:isRelatedTo
6334,N1695071303,T25,isRelatedTo,edm:isRelatedTo
6335,N1695071303,T39,isRelatedTo,edm:isRelatedTo
6336,N1695071303,T10,isRelatedTo,edm:isRelatedTo
6337,N1695071304,T68,isRelatedTo,edm:isRelatedTo
6338,N1695071304,T04,isRelatedTo,edm:isRelatedTo
6339,N1695071304,T11,isRelatedTo,edm:isRelatedTo
6340,N1695071305,T68,isRelatedTo,edm:isRelatedTo
6341,N1695071305,T57,isRelatedTo,edm:isRelatedTo
6342,N1695071306,T35,isRelatedTo,edm:isRelatedTo
6343,N1695071306,T14,isRelatedTo,edm:isRelatedTo
6344,N1695071400,T14,isRelatedTo,edm:isRelatedTo
6345,N1695071501,T60,isRelatedTo,edm:isRelatedTo
6346,N1695071502,T04,isRelatedTo,edm:isRelatedTo
6347,N1695071503,T14,isRelatedTo,edm:isRelatedTo
6348,N1695071503,T60,isRelatedTo,edm:isRelatedTo
6349,N1695071504,T14,isRelatedTo,edm:isRelatedTo
6350,N1695071601,T14,isRelatedTo,edm:isRelatedTo
6351,N1695071602,T60,isRelatedTo,edm:isRelatedTo
6352,N1695071701,T60,isRelatedTo,edm:isRelatedTo
6353,N1695071702,T59,isRelatedTo,edm:isRelatedTo
6354,N1695071702,T50,isRelatedTo,edm:isRelatedTo
6355,N1695071702,T60,isRelatedTo,edm:isRelatedTo
6356,N1695071703,T14,isRelatedTo,edm:isRelatedTo
6357,N1695071704,T42,isRelatedTo,edm:isRelatedTo
6358,N1695071705,T14,isRelatedTo,edm:isRelatedTo
6359,N1695071706,T14,isRelatedTo,edm:isRelatedTo
6360,N1695071706,T33,isRelatedTo,edm:isRelatedTo
6361,N1695071707,T14,isRelatedTo,edm:isRelatedTo
6362,N1695071708,T04,isRelatedTo,edm:isRelatedTo
6363,N1695071709,T60,isRelatedTo,edm:isRelatedTo
6364,N1695071801,T59,isRelatedTo,edm:isRelatedTo
6365,N1695071802,T35,isRelatedTo,edm:isRelatedTo
6366,N1695071802,T06,isRelatedTo,edm:isRelatedTo
6367,N1695071803,T12,isRelatedTo,edm:isRelatedTo
6368,N1695071803,T35,isRelatedTo,edm:isRelatedTo
6369,N1695071901,T14,isRelatedTo,edm:isRelatedTo
6370,N1695071902,T14,isRelatedTo,edm:isRelatedTo
6371,N1695072001,T38,isRelatedTo,edm:isRelatedTo
6372,N1695072001,T01,isRelatedTo,edm:isRelatedTo
6373,N1695072002,T14,isRelatedTo,edm:isRelatedTo
6374,N1695072003,T59,isRelatedTo,edm:isRelatedTo
6375,N1695072003,T38,isRelatedTo,edm:isRelatedTo
6376,N1695072003,T35,isRelatedTo,edm:isRelatedTo
6377,N1695072101,T42,isRelatedTo,edm:isRelatedTo
6378,N1695072102,T33,isRelatedTo,edm:isRelatedTo
6379,N1695072102,T29,isRelatedTo,edm:isRelatedTo
6380,N1695072102,T01,isRelatedTo,edm:isRelatedTo
6381,N1695072103,T14,isRelatedTo,edm:isRelatedTo
6382,N1695072201,T14,isRelatedTo,edm:isRelatedTo
6383,N1695072202,T01,isRelatedTo,edm:isRelatedTo
6384,N1695072202,T12,isRelatedTo,edm:isRelatedTo
6385,N1695072203,T42,isRelatedTo,edm:isRelatedTo
6386,N1695072203,T52,isRelatedTo,edm:isRelatedTo
6387,N1695072203,T50,isRelatedTo,edm:isRelatedTo
6388,N1695072301,T04,isRelatedTo,edm:isRelatedTo
6389,N1695072302,T50,isRelatedTo,edm:isRelatedTo
6390,N1695072302,T29,isRelatedTo,edm:isRelatedTo
6391,N1695072302,T01,isRelatedTo,edm:isRelatedTo
6392,N1695072303,T14,isRelatedTo,edm:isRelatedTo
6393,N1695072304,T14,isRelatedTo,edm:isRelatedTo
6394,N1695072304,T52,isRelatedTo,edm:isRelatedTo
6395,N1695072305,T16,isRelatedTo,edm:isRelatedTo
6396,N1695072305,T13,isRelatedTo,edm:isRelatedTo
6397,N1695072401,T14,isRelatedTo,edm:isRelatedTo
6398,N1695072401,T46,isRelatedTo,edm:isRelatedTo
6399,N1695072401,T47,isRelatedTo,edm:isRelatedTo
6400,N1695072401,T44,isRelatedTo,edm:isRelatedTo
6401,N1695072402,T14,isRelatedTo,edm:isRelatedTo
6402,N1695072501,T14,isRelatedTo,edm:isRelatedTo
6403,N1695072502,T14,isRelatedTo,edm:isRelatedTo
6404,N1695072503,T14,isRelatedTo,edm:isRelatedTo
6405,N1695072504,T35,isRelatedTo,edm:isRelatedTo
6406,N1695072504,T50,isRelatedTo,edm:isRelatedTo
6407,N1695072504,T32,isRelatedTo,edm:isRelatedTo
6408,N1695072601,T04,isRelatedTo,edm:isRelatedTo
6409,N1695072601,T50,isRelatedTo,edm:isRelatedTo
6410,N1695072602,T04,isRelatedTo,edm:isRelatedTo
6411,N1695072603,T46,isRelatedTo,edm:isRelatedTo
6412,N1695072603,T39,isRelatedTo,edm:isRelatedTo
6413,N1695072604,T39,isRelatedTo,edm:isRelatedTo
6414,N1695072605,T39,isRelatedTo,edm:isRelatedTo
6415,N1695072606,T14,isRelatedTo,edm:isRelatedTo
6416,N1695072606,T15,isRelatedTo,edm:isRelatedTo
6417,N1695072606,T44,isRelatedTo,edm:isRelatedTo
6418,N1695072607,T11,isRelatedTo,edm:isRelatedTo
6419,N1695072608,T14,isRelatedTo,edm:isRelatedTo
6420,N1695072609,T28,isRelatedTo,edm:isRelatedTo
6421,N1695072609,T59,isRelatedTo,edm:isRelatedTo
6422,N1695072609,T08,isRelatedTo,edm:isRelatedTo
6423,N1695072609,T38,isRelatedTo,edm:isRelatedTo
6424,N1695072610,T14,isRelatedTo,edm:isRelatedTo
6425,N1695072611,T40,isRelatedTo,edm:isRelatedTo
6426,N1695072611,T59,isRelatedTo,edm:isRelatedTo
6427,N1695072701,T35,isRelatedTo,edm:isRelatedTo
6428,N1695072702,T38,isRelatedTo,edm:isRelatedTo
6429,N1695072702,T01,isRelatedTo,edm:isRelatedTo
6430,N1695072703,T35,isRelatedTo,edm:isRelatedTo
6431,N1695072703,T50,isRelatedTo,edm:isRelatedTo
6432,N1695072703,T32,isRelatedTo,edm:isRelatedTo
6433,N1695072704,T12,isRelatedTo,edm:isRelatedTo
6434,N1695072704,T01,isRelatedTo,edm:isRelatedTo
6435,N1695072704,T35,isRelatedTo,edm:isRelatedTo
6436,N1695072704,T60,isRelatedTo,edm:isRelatedTo
6437,N1695072705,T38,isRelatedTo,edm:isRelatedTo
6438,N1695072706,T14,isRelatedTo,edm:isRelatedTo
6439,N1695072706,T52,isRelatedTo,edm:isRelatedTo
6440,N1695072801,T25,isRelatedTo,edm:isRelatedTo
6441,N1695072801,T21,isRelatedTo,edm:isRelatedTo
6442,N1695072801,T01,isRelatedTo,edm:isRelatedTo
6443,N1695072802,T14,isRelatedTo,edm:isRelatedTo
6444,N1695072803,T38,isRelatedTo,edm:isRelatedTo
6445,N1695072803,T36,isRelatedTo,edm:isRelatedTo
6446,N1695072900,T10,isRelatedTo,edm:isRelatedTo
6447,N1695072900,T14,isRelatedTo,edm:isRelatedTo
6448,N1695072900,T52,isRelatedTo,edm:isRelatedTo
6449,N1695080101,T04,isRelatedTo,edm:isRelatedTo
6450,N1695080102,T14,isRelatedTo,edm:isRelatedTo
6451,N1695080102,T04,isRelatedTo,edm:isRelatedTo
6452,N1695080103,T14,isRelatedTo,edm:isRelatedTo
6453,N1695080103,T35,isRelatedTo,edm:isRelatedTo
6454,N1695080104,T25,isRelatedTo,edm:isRelatedTo
6455,N1695080104,T21,isRelatedTo,edm:isRelatedTo
6456,N1695080104,T44,isRelatedTo,edm:isRelatedTo
6457,N1695080105,T25,isRelatedTo,edm:isRelatedTo
6458,N1695080106,T35,isRelatedTo,edm:isRelatedTo
6459,N1695080106,T32,isRelatedTo,edm:isRelatedTo
6460,N1695080106,T50,isRelatedTo,edm:isRelatedTo
6461,N1695080201,T54,isRelatedTo,edm:isRelatedTo
6462,N1695080202,T14,isRelatedTo,edm:isRelatedTo
6463,N1695080203,T42,isRelatedTo,edm:isRelatedTo
6464,N1695080204,T22,isRelatedTo,edm:isRelatedTo
6465,N1695080301,T01,isRelatedTo,edm:isRelatedTo
6466,N1695080301,T21,isRelatedTo,edm:isRelatedTo
6467,N1695080302,T14,isRelatedTo,edm:isRelatedTo
6468,N1695080401,T35,isRelatedTo,edm:isRelatedTo
6469,N1695080401,T10,isRelatedTo,edm:isRelatedTo
6470,N1695080402,T25,isRelatedTo,edm:isRelatedTo
6471,N1695080402,T21,isRelatedTo,edm:isRelatedTo
6472,N1695080402,T11,isRelatedTo,edm:isRelatedTo
6473,N1695080403,T42,isRelatedTo,edm:isRelatedTo
6474,N1695080404,T14,isRelatedTo,edm:isRelatedTo
6475,N1695080501,T01,isRelatedTo,edm:isRelatedTo
6476,N1695080502,T14,isRelatedTo,edm:isRelatedTo
6477,N1695080503,T42,isRelatedTo,edm:isRelatedTo
6478,N1695080504,T35,isRelatedTo,edm:isRelatedTo
6479,N1695080504,T69,isRelatedTo,edm:isRelatedTo
6480,N1695080505,T14,isRelatedTo,edm:isRelatedTo
6481,N1695080601,T14,isRelatedTo,edm:isRelatedTo
6482,N1695080602,T52,isRelatedTo,edm:isRelatedTo
6483,N1695080602,T04,isRelatedTo,edm:isRelatedTo
6484,N1695080603,T42,isRelatedTo,edm:isRelatedTo
6485,N1695080603,T36,isRelatedTo,edm:isRelatedTo
6486,N1695080604,T14,isRelatedTo,edm:isRelatedTo
6487,N1695080605,T14,isRelatedTo,edm:isRelatedTo
6488,N1695080606,T14,isRelatedTo,edm:isRelatedTo
6489,N1695080606,T50,isRelatedTo,edm:isRelatedTo
6490,N1695080607,T14,isRelatedTo,edm:isRelatedTo
6491,N1695080701,T04,isRelatedTo,edm:isRelatedTo
6492,N1695080702,T04,isRelatedTo,edm:isRelatedTo
6493,N1695080703,T25,isRelatedTo,edm:isRelatedTo
6494,N1695080703,T01,isRelatedTo,edm:isRelatedTo
6495,N1695080704,T25,isRelatedTo,edm:isRelatedTo
6496,N1695080801,T14,isRelatedTo,edm:isRelatedTo
6497,N1695080802,T01,isRelatedTo,edm:isRelatedTo
6498,N1695080802,T12,isRelatedTo,edm:isRelatedTo
6499,N1695080803,T38,isRelatedTo,edm:isRelatedTo
6500,N1695080803,T01,isRelatedTo,edm:isRelatedTo
6501,N1695080804,T35,isRelatedTo,edm:isRelatedTo
6502,N1695080804,T06,isRelatedTo,edm:isRelatedTo
6503,N1695080805,T35,isRelatedTo,edm:isRelatedTo
6504,N1695080805,T50,isRelatedTo,edm:isRelatedTo
6505,N1695080805,T32,isRelatedTo,edm:isRelatedTo
6506,N1695080901,T17,isRelatedTo,edm:isRelatedTo
6507,N1695080902,T14,isRelatedTo,edm:isRelatedTo
6508,N1695080903,T33,isRelatedTo,edm:isRelatedTo
6509,N1695080904,T33,isRelatedTo,edm:isRelatedTo
6510,N1695080904,T59,isRelatedTo,edm:isRelatedTo
6511,N1695080905,T14,isRelatedTo,edm:isRelatedTo
6512,N1695081001,T14,isRelatedTo,edm:isRelatedTo
6513,N1695081002,T42,isRelatedTo,edm:isRelatedTo
6514,N1695081003,T12,isRelatedTo,edm:isRelatedTo
6515,N1695081004,T14,isRelatedTo,edm:isRelatedTo
6516,N1695081005,T35,isRelatedTo,edm:isRelatedTo
6517,N1695081005,T69,isRelatedTo,edm:isRelatedTo
6518,N1695081005,T50,isRelatedTo,edm:isRelatedTo
6519,N1695081101,T04,isRelatedTo,edm:isRelatedTo
6520,N1695081102,T14,isRelatedTo,edm:isRelatedTo
6521,N1695081103,T04,isRelatedTo,edm:isRelatedTo
6522,N1695081201,T13,isRelatedTo,edm:isRelatedTo
6523,N1695081201,T16,isRelatedTo,edm:isRelatedTo
6524,N1695081202,T14,isRelatedTo,edm:isRelatedTo
6525,N1695081203,T14,isRelatedTo,edm:isRelatedTo
6526,N1695081301,T04,isRelatedTo,edm:isRelatedTo
6527,N1695081302,T14,isRelatedTo,edm:isRelatedTo
6528,N1695081401,T14,isRelatedTo,edm:isRelatedTo
6529,N1695081402,T33,isRelatedTo,edm:isRelatedTo
6530,N1695081402,T59,isRelatedTo,edm:isRelatedTo
6531,N1695081403,T14,isRelatedTo,edm:isRelatedTo
6532,N1695081403,T33,isRelatedTo,edm:isRelatedTo
6533,N1695081404,T14,isRelatedTo,edm:isRelatedTo
6534,N1695081405,T14,isRelatedTo,edm:isRelatedTo
6535,N1695081501,T60,isRelatedTo,edm:isRelatedTo
6536,N1695081501,T55,isRelatedTo,edm:isRelatedTo
6537,N1695081502,T14,isRelatedTo,edm:isRelatedTo
6538,N1695081503,T42,isRelatedTo,edm:isRelatedTo
6539,N1695081504,T14,isRelatedTo,edm:isRelatedTo
6540,N1695081504,T52,isRelatedTo,edm:isRelatedTo
6541,N1695081601,T01,isRelatedTo,edm:isRelatedTo
6542,N1695081602,T14,isRelatedTo,edm:isRelatedTo
6543,N1695081603,T14,isRelatedTo,edm:isRelatedTo
6544,N1695081701,T14,isRelatedTo,edm:isRelatedTo
6545,N1695081702,T14,isRelatedTo,edm:isRelatedTo
6546,N1695081702,T52,isRelatedTo,edm:isRelatedTo
6547,N1695081801,T04,isRelatedTo,edm:isRelatedTo
6548,N1695081802,T14,isRelatedTo,edm:isRelatedTo
6549,N1695081803,T38,isRelatedTo,edm:isRelatedTo
6550,N1695081803,T01,isRelatedTo,edm:isRelatedTo
6551,N1695081901,T28,isRelatedTo,edm:isRelatedTo
6552,N1695081901,T68,isRelatedTo,edm:isRelatedTo
6553,N1695081901,T57,isRelatedTo,edm:isRelatedTo
6554,N1695081901,T25,isRelatedTo,edm:isRelatedTo
6555,N1695081901,T31,isRelatedTo,edm:isRelatedTo
6556,N1695081902,T68,isRelatedTo,edm:isRelatedTo
6557,N1695081902,T25,isRelatedTo,edm:isRelatedTo
6558,N1695081902,T60,isRelatedTo,edm:isRelatedTo
6559,N1695081902,T48,isRelatedTo,edm:isRelatedTo
6560,N1695082001,T68,isRelatedTo,edm:isRelatedTo
6561,N1695082001,T25,isRelatedTo,edm:isRelatedTo
6562,N1695082001,T21,isRelatedTo,edm:isRelatedTo
6563,N1695082001,T50,isRelatedTo,edm:isRelatedTo
6564,N1695082002,T68,isRelatedTo,edm:isRelatedTo
6565,N1695082002,T25,isRelatedTo,edm:isRelatedTo
6566,N1695082002,T60,isRelatedTo,edm:isRelatedTo
6567,N1695082101,T68,isRelatedTo,edm:isRelatedTo
6568,N1695082101,T57,isRelatedTo,edm:isRelatedTo
6569,N1695082101,T18,isRelatedTo,edm:isRelatedTo
6570,N1695082102,T25,isRelatedTo,edm:isRelatedTo
6571,N1695082102,T13,isRelatedTo,edm:isRelatedTo
6572,N1695082102,T48,isRelatedTo,edm:isRelatedTo
6573,N1695082201,T68,isRelatedTo,edm:isRelatedTo
6574,N1695082201,T11,isRelatedTo,edm:isRelatedTo
6575,N1695082202,T10,isRelatedTo,edm:isRelatedTo
6576,N1695082300,T25,isRelatedTo,edm:isRelatedTo
6577,N1695082300,T21,isRelatedTo,edm:isRelatedTo
6578,N1695082401,T38,isRelatedTo,edm:isRelatedTo
6579,N1695082401,T01,isRelatedTo,edm:isRelatedTo
6580,N1695082402,T35,isRelatedTo,edm:isRelatedTo
6581,N1695082402,T13,isRelatedTo,edm:isRelatedTo
6582,N1695082402,T16,isRelatedTo,edm:isRelatedTo
6583,N1695082402,T06,isRelatedTo,edm:isRelatedTo
6584,N1695082403,T14,isRelatedTo,edm:isRelatedTo
6585,N1695082403,T52,isRelatedTo,edm:isRelatedTo
6586,N1695082502,T04,isRelatedTo,edm:isRelatedTo
6587,N1695082503,T14,isRelatedTo,edm:isRelatedTo
6588,N1695082601,T14,isRelatedTo,edm:isRelatedTo
6589,N1695082602,T14,isRelatedTo,edm:isRelatedTo
6590,N1695082702,T14,isRelatedTo,edm:isRelatedTo
6591,N1695082703,T14,isRelatedTo,edm:isRelatedTo
6592,N1695082801,T14,isRelatedTo,edm:isRelatedTo
6593,N1695082802,T68,isRelatedTo,edm:isRelatedTo
6594,N1695082802,T57,isRelatedTo,edm:isRelatedTo
6595,N1695082803,T25,isRelatedTo,edm:isRelatedTo
6596,N1695082803,T50,isRelatedTo,edm:isRelatedTo
6597,N1695082804,T25,isRelatedTo,edm:isRelatedTo
6598,N1695082805,T68,isRelatedTo,edm:isRelatedTo
6599,N1695082805,T48,isRelatedTo,edm:isRelatedTo
6600,N1695082901,T48,isRelatedTo,edm:isRelatedTo
6601,N1695082902,T14,isRelatedTo,edm:isRelatedTo
6602,N1695082903,T14,isRelatedTo,edm:isRelatedTo
6603,N1695082904,T39,isRelatedTo,edm:isRelatedTo
6604,N1695083001,T14,isRelatedTo,edm:isRelatedTo
6605,N1695083002,T38,isRelatedTo,edm:isRelatedTo
6606,N1695083002,T01,isRelatedTo,edm:isRelatedTo
6607,N1695083003,T36,isRelatedTo,edm:isRelatedTo
6608,N1695083003,T01,isRelatedTo,edm:isRelatedTo
6609,N1695083004,T68,isRelatedTo,edm:isRelatedTo
6610,N1695083004,T25,isRelatedTo,edm:isRelatedTo
6611,N1695083004,T14,isRelatedTo,edm:isRelatedTo
6612,N1695083004,T11,isRelatedTo,edm:isRelatedTo
6613,N1695090101,T14,isRelatedTo,edm:isRelatedTo
6614,N1695090102,T14,isRelatedTo,edm:isRelatedTo
6615,N1695090102,T52,isRelatedTo,edm:isRelatedTo
6616,N1695090201,T04,isRelatedTo,edm:isRelatedTo
6617,N1695090202,T14,isRelatedTo,edm:isRelatedTo
6618,N1695090202,T52,isRelatedTo,edm:isRelatedTo
6619,N1695090301,T14,isRelatedTo,edm:isRelatedTo
6620,N1695090401,T68,isRelatedTo,edm:isRelatedTo
6621,N1695090401,T57,isRelatedTo,edm:isRelatedTo
6622,N1695090402,T68,isRelatedTo,edm:isRelatedTo
6623,N1695090402,T57,isRelatedTo,edm:isRelatedTo
6624,N1695090402,T25,isRelatedTo,edm:isRelatedTo
6625,N1695090402,T11,isRelatedTo,edm:isRelatedTo
6626,N1695090403,T68,isRelatedTo,edm:isRelatedTo
6627,N1695090403,T57,isRelatedTo,edm:isRelatedTo
6628,N1695090403,T10,isRelatedTo,edm:isRelatedTo
6629,N1695090404,T14,isRelatedTo,edm:isRelatedTo
6630,N1695090501,T14,isRelatedTo,edm:isRelatedTo
6631,N1695090502,T14,isRelatedTo,edm:isRelatedTo
6632,N1695090503,T14,isRelatedTo,edm:isRelatedTo
6633,N1695090503,T63,isRelatedTo,edm:isRelatedTo
6634,N1695090504,T05,isRelatedTo,edm:isRelatedTo
6635,N1695090504,T39,isRelatedTo,edm:isRelatedTo
6636,N1695090505,T25,isRelatedTo,edm:isRelatedTo
6637,N1695090505,T21,isRelatedTo,edm:isRelatedTo
6638,N1695090506,T14,isRelatedTo,edm:isRelatedTo
6639,N1695090601,T68,isRelatedTo,edm:isRelatedTo
6640,N1695090601,T25,isRelatedTo,edm:isRelatedTo
6641,N1695090601,T14,isRelatedTo,edm:isRelatedTo
6642,N1695090602,T68,isRelatedTo,edm:isRelatedTo
6643,N1695090602,T25,isRelatedTo,edm:isRelatedTo
6644,N1695090602,T11,isRelatedTo,edm:isRelatedTo
6645,N1695090701,T14,isRelatedTo,edm:isRelatedTo
6646,N1695090702,T14,isRelatedTo,edm:isRelatedTo
6647,N1695090702,T04,isRelatedTo,edm:isRelatedTo
6648,N1695090703,T01,isRelatedTo,edm:isRelatedTo
6649,N1695090801,T25,isRelatedTo,edm:isRelatedTo
6650,N1695090801,T31,isRelatedTo,edm:isRelatedTo
6651,N1695090801,T50,isRelatedTo,edm:isRelatedTo
6652,N1695090802,T25,isRelatedTo,edm:isRelatedTo
6653,N1695090802,T11,isRelatedTo,edm:isRelatedTo
6654,N1695090901,T55,isRelatedTo,edm:isRelatedTo
6655,N1695090902,T14,isRelatedTo,edm:isRelatedTo
6656,N1695091001,T46,isRelatedTo,edm:isRelatedTo
6657,N1695091002,T14,isRelatedTo,edm:isRelatedTo
6658,N1695091002,T04,isRelatedTo,edm:isRelatedTo
6659,N1695091003,T14,isRelatedTo,edm:isRelatedTo
6660,N1695091004,T14,isRelatedTo,edm:isRelatedTo
6661,N1695091004,T36,isRelatedTo,edm:isRelatedTo
6662,N1695091005,T65,isRelatedTo,edm:isRelatedTo
6663,N1695091005,T06,isRelatedTo,edm:isRelatedTo
6664,N1695091005,T26,isRelatedTo,edm:isRelatedTo
6665,N1695091006,T22,isRelatedTo,edm:isRelatedTo
6666,N1695091006,T24,isRelatedTo,edm:isRelatedTo
6667,N1695091101,T14,isRelatedTo,edm:isRelatedTo
6668,N1695091102,T38,isRelatedTo,edm:isRelatedTo
6669,N1695091103,T14,isRelatedTo,edm:isRelatedTo
6670,N1695091104,T52,isRelatedTo,edm:isRelatedTo
6671,N1695091201,T21,isRelatedTo,edm:isRelatedTo
6672,N1695091202,T14,isRelatedTo,edm:isRelatedTo
6673,N1695091301,T68,isRelatedTo,edm:isRelatedTo
6674,N1695091301,T57,isRelatedTo,edm:isRelatedTo
6675,N1695091301,T25,isRelatedTo,edm:isRelatedTo
6676,N1695091302,T15,isRelatedTo,edm:isRelatedTo
6677,N1695091302,T44,isRelatedTo,edm:isRelatedTo
6678,N1695091402,T42,isRelatedTo,edm:isRelatedTo
6679,N1695091402,T15,isRelatedTo,edm:isRelatedTo
6680,N1695091403,T14,isRelatedTo,edm:isRelatedTo
6681,N1695091501,T13,isRelatedTo,edm:isRelatedTo
6682,N1695091501,T10,isRelatedTo,edm:isRelatedTo
6683,N1695091502,T04,isRelatedTo,edm:isRelatedTo
6684,N1695091503,T14,isRelatedTo,edm:isRelatedTo
6685,N1695091601,T14,isRelatedTo,edm:isRelatedTo
6686,N1695091602,T68,isRelatedTo,edm:isRelatedTo
6687,N1695091602,T25,isRelatedTo,edm:isRelatedTo
6688,N1695091602,T11,isRelatedTo,edm:isRelatedTo
6689,N1695091603,T38,isRelatedTo,edm:isRelatedTo
6690,N1695091700,T14,isRelatedTo,edm:isRelatedTo
6691,N1695091801,T36,isRelatedTo,edm:isRelatedTo
6692,N1695091802,T14,isRelatedTo,edm:isRelatedTo
6693,N1695091803,T14,isRelatedTo,edm:isRelatedTo
6694,N1695091804,T14,isRelatedTo,edm:isRelatedTo
6695,N1695091804,T52,isRelatedTo,edm:isRelatedTo
6696,N1695091805,T52,isRelatedTo,edm:isRelatedTo
6697,N1695091901,T68,isRelatedTo,edm:isRelatedTo
6698,N1695091901,T18,isRelatedTo,edm:isRelatedTo
6699,N1695091901,T25,isRelatedTo,edm:isRelatedTo
6700,N1695091902,T48,isRelatedTo,edm:isRelatedTo
6701,N1695091902,T50,isRelatedTo,edm:isRelatedTo
6702,N1695092000,T68,isRelatedTo,edm:isRelatedTo
6703,N1695092000,T16,isRelatedTo,edm:isRelatedTo
6704,N1695092000,T25,isRelatedTo,edm:isRelatedTo
6705,N1695092000,T48,isRelatedTo,edm:isRelatedTo
6706,N1695092101,T68,isRelatedTo,edm:isRelatedTo
6707,N1695092101,T50,isRelatedTo,edm:isRelatedTo
6708,N1695092101,T25,isRelatedTo,edm:isRelatedTo
6709,N1695092102,T68,isRelatedTo,edm:isRelatedTo
6710,N1695092102,T48,isRelatedTo,edm:isRelatedTo
6711,N1695092103,T14,isRelatedTo,edm:isRelatedTo
6712,N1695092104,T14,isRelatedTo,edm:isRelatedTo
6713,N1695092104,T52,isRelatedTo,edm:isRelatedTo
6714,N1695092105,T50,isRelatedTo,edm:isRelatedTo
6715,N1695092201,T13,isRelatedTo,edm:isRelatedTo
6716,N1695092201,T16,isRelatedTo,edm:isRelatedTo
6717,N1695092202,T14,isRelatedTo,edm:isRelatedTo
6718,N1695092202,T33,isRelatedTo,edm:isRelatedTo
6719,N1695092203,T14,isRelatedTo,edm:isRelatedTo
