id,sourceid,targetid,relation,prefixrelation
4764,N1695120301,D16951203,isElementOf,jad:isElementOf
4765,N1695120302,D16951203,isElementOf,jad:isElementOf
4766,N1695120401,D16951204,isElementOf,jad:isElementOf
4767,N1695120402,D16951204,isElementOf,jad:isElementOf
4768,N1695120403,D16951204,isElementOf,jad:isElementOf
4769,N1695120501,D16951205,isElementOf,jad:isElementOf
4770,N1695120502,D16951205,isElementOf,jad:isElementOf
4771,N1695120601,D16951206,isElementOf,jad:isElementOf
4772,N1695120602,D16951206,isElementOf,jad:isElementOf
4773,N1695120701,D16951207,isElementOf,jad:isElementOf
4774,N1695120702,D16951207,isElementOf,jad:isElementOf
4775,N1695120801,D16951208,isElementOf,jad:isElementOf
4776,N1695120802,D16951208,isElementOf,jad:isElementOf
4777,N1695120803,D16951208,isElementOf,jad:isElementOf
4778,N1695120901,D16951209,isElementOf,jad:isElementOf
4779,N1695120902,D16951209,isElementOf,jad:isElementOf
4780,N1695120903,D16951209,isElementOf,jad:isElementOf
4781,N1695121001,D16951210,isElementOf,jad:isElementOf
4782,N1695121002,D16951210,isElementOf,jad:isElementOf
4783,N1695121003,D16951210,isElementOf,jad:isElementOf
4784,N1695121101,D16951211,isElementOf,jad:isElementOf
4785,N1695121102,D16951211,isElementOf,jad:isElementOf
4786,N1695121103,D16951211,isElementOf,jad:isElementOf
4787,N1695121201,D16951212,isElementOf,jad:isElementOf
4788,N1695121202,D16951212,isElementOf,jad:isElementOf
4789,N1695121203,D16951212,isElementOf,jad:isElementOf
4790,N1695121204,D16951212,isElementOf,jad:isElementOf
4791,N1695121301,D16951213,isElementOf,jad:isElementOf
4792,N1695121302,D16951213,isElementOf,jad:isElementOf
4793,N1695121303,D16951213,isElementOf,jad:isElementOf
4794,N1695121304,D16951213,isElementOf,jad:isElementOf
4795,N1695121401,D16951214,isElementOf,jad:isElementOf
4796,N1695121402,D16951214,isElementOf,jad:isElementOf
4797,N1695121403,D16951214,isElementOf,jad:isElementOf
4798,N1695121501,D16951215,isElementOf,jad:isElementOf
4799,N1695121502,D16951215,isElementOf,jad:isElementOf
4800,N1695121503,D16951215,isElementOf,jad:isElementOf
4801,N1695121504,D16951215,isElementOf,jad:isElementOf
4802,N1695121505,D16951215,isElementOf,jad:isElementOf
4803,N1695121506,D16951215,isElementOf,jad:isElementOf
4804,N1695121507,D16951215,isElementOf,jad:isElementOf
4805,N1695121508,D16951215,isElementOf,jad:isElementOf
4806,N1695121601,D16951216,isElementOf,jad:isElementOf
4807,N1695121602,D16951216,isElementOf,jad:isElementOf
4808,N1695121701,D16951217,isElementOf,jad:isElementOf
4809,N1695121702,D16951217,isElementOf,jad:isElementOf
4810,N1695121801,D16951218,isElementOf,jad:isElementOf
4811,N1695121802,D16951218,isElementOf,jad:isElementOf
4812,N1695121803,D16951218,isElementOf,jad:isElementOf
4813,N1695121901,D16951219,isElementOf,jad:isElementOf
4814,N1695121902,D16951219,isElementOf,jad:isElementOf
4815,N1695121903,D16951219,isElementOf,jad:isElementOf
4816,N1695121904,D16951219,isElementOf,jad:isElementOf
4817,N1695122001,D16951220,isElementOf,jad:isElementOf
4818,N1695122002,D16951220,isElementOf,jad:isElementOf
4819,N1695122003,D16951220,isElementOf,jad:isElementOf
4820,N1695122004,D16951220,isElementOf,jad:isElementOf
4821,N1695122005,D16951220,isElementOf,jad:isElementOf
4822,N1695122101,D16951221,isElementOf,jad:isElementOf
4823,N1695122102,D16951221,isElementOf,jad:isElementOf
4824,N1695122103,D16951221,isElementOf,jad:isElementOf
4825,N1695122104,D16951221,isElementOf,jad:isElementOf
4826,N1695122105,D16951221,isElementOf,jad:isElementOf
4827,N1695122106,D16951221,isElementOf,jad:isElementOf
4828,N1695122107,D16951221,isElementOf,jad:isElementOf
4829,N1695122108,D16951221,isElementOf,jad:isElementOf
4830,N1695122201,D16951222,isElementOf,jad:isElementOf
4831,N1695122202,D16951222,isElementOf,jad:isElementOf
4832,N1695122301,D16951223,isElementOf,jad:isElementOf
4833,N1695122302,D16951223,isElementOf,jad:isElementOf
4834,N1695122401,D16951224,isElementOf,jad:isElementOf
4835,N1695122402,D16951224,isElementOf,jad:isElementOf
4836,N1695122403,D16951224,isElementOf,jad:isElementOf
4837,N1695122501,D16951225,isElementOf,jad:isElementOf
4838,N1695122502,D16951225,isElementOf,jad:isElementOf
4839,N1695122601,D16951226,isElementOf,jad:isElementOf
4840,N1695122602,D16951226,isElementOf,jad:isElementOf
4841,N1695122603,D16951226,isElementOf,jad:isElementOf
4842,N1695122604,D16951226,isElementOf,jad:isElementOf
4843,N1695122701,D16951227,isElementOf,jad:isElementOf
4844,N1695122702,D16951227,isElementOf,jad:isElementOf
4845,N1695122703,D16951227,isElementOf,jad:isElementOf
4846,N1695122704,D16951227,isElementOf,jad:isElementOf
4847,N1695122801,D16951228,isElementOf,jad:isElementOf
4848,N1695122802,D16951228,isElementOf,jad:isElementOf
4849,N1695122803,D16951228,isElementOf,jad:isElementOf
4850,N1695122804,D16951228,isElementOf,jad:isElementOf
4851,N1695122805,D16951228,isElementOf,jad:isElementOf
4852,N1695122806,D16951228,isElementOf,jad:isElementOf
4853,N1695122807,D16951228,isElementOf,jad:isElementOf
4854,N1695122808,D16951228,isElementOf,jad:isElementOf
4855,N1695122901,D16951229,isElementOf,jad:isElementOf
4856,N1695122902,D16951229,isElementOf,jad:isElementOf
4857,N1695122903,D16951229,isElementOf,jad:isElementOf
4858,N1695122904,D16951229,isElementOf,jad:isElementOf
4859,N1696010101,D16960101,isElementOf,jad:isElementOf
4860,N1696010102,D16960101,isElementOf,jad:isElementOf
4861,N1696010103,D16960101,isElementOf,jad:isElementOf
4862,N1696010104,D16960101,isElementOf,jad:isElementOf
4863,N1696010201,D16960102,isElementOf,jad:isElementOf
4864,N1696010202,D16960102,isElementOf,jad:isElementOf
4865,N1696010203,D16960102,isElementOf,jad:isElementOf
4866,N1696010204,D16960102,isElementOf,jad:isElementOf
4867,N1696010205,D16960102,isElementOf,jad:isElementOf
4868,N1696010206,D16960102,isElementOf,jad:isElementOf
4869,N1696010301,D16960103,isElementOf,jad:isElementOf
4870,N1696010302,D16960103,isElementOf,jad:isElementOf
4871,N1696010303,D16960103,isElementOf,jad:isElementOf
4872,N1696010401,D16960104,isElementOf,jad:isElementOf
4873,N1696010402,D16960104,isElementOf,jad:isElementOf
4874,N1696010403,D16960104,isElementOf,jad:isElementOf
4875,N1696010501,D16960105,isElementOf,jad:isElementOf
4876,N1696010502,D16960105,isElementOf,jad:isElementOf
4877,N1696010503,D16960105,isElementOf,jad:isElementOf
4878,N1696010504,D16960105,isElementOf,jad:isElementOf
4879,N1696010601,D16960106,isElementOf,jad:isElementOf
4880,N1696010602,D16960106,isElementOf,jad:isElementOf
4881,N1696010603,D16960106,isElementOf,jad:isElementOf
4882,N1696010604,D16960106,isElementOf,jad:isElementOf
4883,N1696010605,D16960106,isElementOf,jad:isElementOf
4884,N1696010701,D16960107,isElementOf,jad:isElementOf
4885,N1696010702,D16960107,isElementOf,jad:isElementOf
4886,N1696010703,D16960107,isElementOf,jad:isElementOf
4887,N1696010704,D16960107,isElementOf,jad:isElementOf
4888,N1696010801,D16960108,isElementOf,jad:isElementOf
4889,N1696010802,D16960108,isElementOf,jad:isElementOf
4890,N1696010901,D16960109,isElementOf,jad:isElementOf
4891,N1696010902,D16960109,isElementOf,jad:isElementOf
4892,N1696010903,D16960109,isElementOf,jad:isElementOf
4893,N1696010904,D16960109,isElementOf,jad:isElementOf
4894,N1696010905,D16960109,isElementOf,jad:isElementOf
4895,N1696010906,D16960109,isElementOf,jad:isElementOf
4896,N1696011001,D16960110,isElementOf,jad:isElementOf
4897,N1696011002,D16960110,isElementOf,jad:isElementOf
4898,N1696011003,D16960110,isElementOf,jad:isElementOf
4899,N1696011004,D16960110,isElementOf,jad:isElementOf
4900,N1696011005,D16960110,isElementOf,jad:isElementOf
4901,N1696011006,D16960110,isElementOf,jad:isElementOf
4902,N1696011007,D16960110,isElementOf,jad:isElementOf
4903,N1696011008,D16960110,isElementOf,jad:isElementOf
4904,N1696011101,D16960111,isElementOf,jad:isElementOf
4905,N1696011102,D16960111,isElementOf,jad:isElementOf
4906,N1696011103,D16960111,isElementOf,jad:isElementOf
4907,N1696011104,D16960111,isElementOf,jad:isElementOf
4908,N1696011201,D16960112,isElementOf,jad:isElementOf
4909,N1696011202,D16960112,isElementOf,jad:isElementOf
4910,N1696011203,D16960112,isElementOf,jad:isElementOf
4911,N1696011204,D16960112,isElementOf,jad:isElementOf
4912,N1696011205,D16960112,isElementOf,jad:isElementOf
4913,N1696011206,D16960112,isElementOf,jad:isElementOf
4914,N1696011207,D16960112,isElementOf,jad:isElementOf
4915,N1696011301,D16960113,isElementOf,jad:isElementOf
4916,N1696011302,D16960113,isElementOf,jad:isElementOf
4917,N1696011303,D16960113,isElementOf,jad:isElementOf
4918,N1696011304,D16960113,isElementOf,jad:isElementOf
4919,N1696011401,D16960114,isElementOf,jad:isElementOf
4920,N1696011402,D16960114,isElementOf,jad:isElementOf
4921,N1696011403,D16960114,isElementOf,jad:isElementOf
4922,N1696011404,D16960114,isElementOf,jad:isElementOf
4923,N1696011405,D16960114,isElementOf,jad:isElementOf
4924,N1696011501,D16960115,isElementOf,jad:isElementOf
4925,N1696011502,D16960115,isElementOf,jad:isElementOf
4926,N1696011503,D16960115,isElementOf,jad:isElementOf
4927,N1696011504,D16960115,isElementOf,jad:isElementOf
4928,N1696011505,D16960115,isElementOf,jad:isElementOf
4929,N1696011601,D16960116,isElementOf,jad:isElementOf
4930,N1696011602,D16960116,isElementOf,jad:isElementOf
4931,N1696011603,D16960116,isElementOf,jad:isElementOf
4932,N1696011604,D16960116,isElementOf,jad:isElementOf
4933,N1696011701,D16960117,isElementOf,jad:isElementOf
4934,N1696011702,D16960117,isElementOf,jad:isElementOf
4935,N1696011801,D16960118,isElementOf,jad:isElementOf
4936,N1696011802,D16960118,isElementOf,jad:isElementOf
4937,N1696011803,D16960118,isElementOf,jad:isElementOf
4938,N1696011804,D16960118,isElementOf,jad:isElementOf
4939,N1696011805,D16960118,isElementOf,jad:isElementOf
4940,N1696011806,D16960118,isElementOf,jad:isElementOf
4941,N1696011901,D16960119,isElementOf,jad:isElementOf
4942,N1696011902,D16960119,isElementOf,jad:isElementOf
4943,N1696011903,D16960119,isElementOf,jad:isElementOf
4944,N1696012001,D16960120,isElementOf,jad:isElementOf
4945,N1696012002,D16960120,isElementOf,jad:isElementOf
4946,N1696012003,D16960120,isElementOf,jad:isElementOf
4947,N1696012004,D16960120,isElementOf,jad:isElementOf
4948,N1696012005,D16960120,isElementOf,jad:isElementOf
4949,N1696012006,D16960120,isElementOf,jad:isElementOf
4950,N1696012007,D16960120,isElementOf,jad:isElementOf
4951,N1696012101,D16960121,isElementOf,jad:isElementOf
4952,N1696012102,D16960121,isElementOf,jad:isElementOf
4953,N1696012103,D16960121,isElementOf,jad:isElementOf
4954,N1696012104,D16960121,isElementOf,jad:isElementOf
4955,N1696012105,D16960121,isElementOf,jad:isElementOf
4956,N1696012201,D16960122,isElementOf,jad:isElementOf
4957,N1696012202,D16960122,isElementOf,jad:isElementOf
4958,N1696012301,D16960123,isElementOf,jad:isElementOf
4959,N1696012302,D16960123,isElementOf,jad:isElementOf
4960,N1696012303,D16960123,isElementOf,jad:isElementOf
4961,N1696012304,D16960123,isElementOf,jad:isElementOf
4962,N1696012305,D16960123,isElementOf,jad:isElementOf
4963,N1696012306,D16960123,isElementOf,jad:isElementOf
4964,N1696012401,D16960124,isElementOf,jad:isElementOf
4965,N1696012402,D16960124,isElementOf,jad:isElementOf
4966,N1696012403,D16960124,isElementOf,jad:isElementOf
4967,N1696012501,D16960125,isElementOf,jad:isElementOf
4968,N1696012502,D16960125,isElementOf,jad:isElementOf
4969,N1696012503,D16960125,isElementOf,jad:isElementOf
4970,N1696012600,D16960126,isElementOf,jad:isElementOf
4971,N1696012701,D16960127,isElementOf,jad:isElementOf
4972,N1696012702,D16960127,isElementOf,jad:isElementOf
4973,N1696012703,D16960127,isElementOf,jad:isElementOf
4974,N1696012704,D16960127,isElementOf,jad:isElementOf
4975,N1696012705,D16960127,isElementOf,jad:isElementOf
4976,N1696012706,D16960127,isElementOf,jad:isElementOf
4977,N1696012707,D16960127,isElementOf,jad:isElementOf
4978,N1696012708,D16960127,isElementOf,jad:isElementOf
4979,N1696012709,D16960127,isElementOf,jad:isElementOf
4980,N1696012710,D16960127,isElementOf,jad:isElementOf
4981,N1696012801,D16960128,isElementOf,jad:isElementOf
4982,N1696012802,D16960128,isElementOf,jad:isElementOf
4983,N1696012803,D16960128,isElementOf,jad:isElementOf
4984,N1696012804,D16960128,isElementOf,jad:isElementOf
4985,N1696012805,D16960128,isElementOf,jad:isElementOf
4986,N1696012900,D16960129,isElementOf,jad:isElementOf
4987,N1696020101,D16960201,isElementOf,jad:isElementOf
4988,N1696020102,D16960201,isElementOf,jad:isElementOf
4989,N1696020201,D16960202,isElementOf,jad:isElementOf
4990,N1696020202,D16960202,isElementOf,jad:isElementOf
4991,N1696020203,D16960202,isElementOf,jad:isElementOf
4992,N1696020204,D16960202,isElementOf,jad:isElementOf
4993,N1696020301,D16960203,isElementOf,jad:isElementOf
4994,N1696020302,D16960203,isElementOf,jad:isElementOf
4995,N1696020401,D16960204,isElementOf,jad:isElementOf
4996,N1696020402,D16960204,isElementOf,jad:isElementOf
4997,N1696020403,D16960204,isElementOf,jad:isElementOf
4998,N1696020404,D16960204,isElementOf,jad:isElementOf
4999,N1696020501,D16960205,isElementOf,jad:isElementOf
5000,N1696020502,D16960205,isElementOf,jad:isElementOf
5001,N1696020503,D16960205,isElementOf,jad:isElementOf
5002,N1696020504,D16960205,isElementOf,jad:isElementOf
5003,N1696020505,D16960205,isElementOf,jad:isElementOf
5004,N1696020506,D16960205,isElementOf,jad:isElementOf
5005,N1696020601,D16960206,isElementOf,jad:isElementOf
5006,N1696020602,D16960206,isElementOf,jad:isElementOf
5007,N1696020701,D16960207,isElementOf,jad:isElementOf
5008,N1696020702,D16960207,isElementOf,jad:isElementOf
5009,N1696020801,D16960208,isElementOf,jad:isElementOf
5010,N1696020802,D16960208,isElementOf,jad:isElementOf
5011,N1696020803,D16960208,isElementOf,jad:isElementOf
5012,N1696020901,D16960209,isElementOf,jad:isElementOf
5013,N1696020902,D16960209,isElementOf,jad:isElementOf
5014,N1696020903,D16960209,isElementOf,jad:isElementOf
5015,N1696020904,D16960209,isElementOf,jad:isElementOf
5016,N1696021001,D16960210,isElementOf,jad:isElementOf
5017,N1696021002,D16960210,isElementOf,jad:isElementOf
5018,N1696021101,D16960211,isElementOf,jad:isElementOf
5019,N1696021102,D16960211,isElementOf,jad:isElementOf
5020,N1696021103,D16960211,isElementOf,jad:isElementOf
5021,N1696021104,D16960211,isElementOf,jad:isElementOf
5022,N1696021105,D16960211,isElementOf,jad:isElementOf
5023,N1696021201,D16960212,isElementOf,jad:isElementOf
5024,N1696021202,D16960212,isElementOf,jad:isElementOf
5025,N1696021203,D16960212,isElementOf,jad:isElementOf
5026,N1696021204,D16960212,isElementOf,jad:isElementOf
5027,N1696021205,D16960212,isElementOf,jad:isElementOf
5028,N1696021301,D16960213,isElementOf,jad:isElementOf
5029,N1696021302,D16960213,isElementOf,jad:isElementOf
5030,N1696021401,D16960214,isElementOf,jad:isElementOf
5031,N1696021402,D16960214,isElementOf,jad:isElementOf
5032,N1696021403,D16960214,isElementOf,jad:isElementOf
5033,N1696021404,D16960214,isElementOf,jad:isElementOf
5034,N1696021405,D16960214,isElementOf,jad:isElementOf
5035,N1696021500,D16960215,isElementOf,jad:isElementOf
5036,N1696021601,D16960216,isElementOf,jad:isElementOf
5037,N1696021602,D16960216,isElementOf,jad:isElementOf
5038,N1696021603,D16960216,isElementOf,jad:isElementOf
5039,N1696021700,D16960217,isElementOf,jad:isElementOf
5040,N1696021800,D16960218,isElementOf,jad:isElementOf
5041,N1696021901,D16960219,isElementOf,jad:isElementOf
5042,N1696021902,D16960219,isElementOf,jad:isElementOf
5043,N1696021903,D16960219,isElementOf,jad:isElementOf
5044,N1696022001,D16960220,isElementOf,jad:isElementOf
5045,N1696022002,D16960220,isElementOf,jad:isElementOf
5046,N1696022101,D16960221,isElementOf,jad:isElementOf
5047,N1696022102,D16960221,isElementOf,jad:isElementOf
5048,N1696022201,D16960222,isElementOf,jad:isElementOf
5049,N1696022202,D16960222,isElementOf,jad:isElementOf
5050,N1696022203,D16960222,isElementOf,jad:isElementOf
5051,N1696022204,D16960222,isElementOf,jad:isElementOf
5052,N1696022301,D16960223,isElementOf,jad:isElementOf
5053,N1696022302,D16960223,isElementOf,jad:isElementOf
5054,N1696022303,D16960223,isElementOf,jad:isElementOf
5055,N1696022304,D16960223,isElementOf,jad:isElementOf
5056,N1696022305,D16960223,isElementOf,jad:isElementOf
5057,N1696022306,D16960223,isElementOf,jad:isElementOf
5058,N1696022307,D16960223,isElementOf,jad:isElementOf
5059,N1696022401,D16960224,isElementOf,jad:isElementOf
5060,N1696022402,D16960224,isElementOf,jad:isElementOf
5061,N1696022403,D16960224,isElementOf,jad:isElementOf
5062,N1696022501,D16960225,isElementOf,jad:isElementOf
5063,N1696022502,D16960225,isElementOf,jad:isElementOf
5064,N1696022601,D16960226,isElementOf,jad:isElementOf
5065,N1696022602,D16960226,isElementOf,jad:isElementOf
5066,N1696022603,D16960226,isElementOf,jad:isElementOf
5067,N1696022701,D16960227,isElementOf,jad:isElementOf
5068,N1696022702,D16960227,isElementOf,jad:isElementOf
5069,N1696022703,D16960227,isElementOf,jad:isElementOf
5070,N1696022704,D16960227,isElementOf,jad:isElementOf
5071,N1696022705,D16960227,isElementOf,jad:isElementOf
5072,N1696022800,D16960228,isElementOf,jad:isElementOf
5073,N1696022901,D16960229,isElementOf,jad:isElementOf
5074,N1696022902,D16960229,isElementOf,jad:isElementOf
5075,N1696022903,D16960229,isElementOf,jad:isElementOf
5076,N1696023001,D16960230,isElementOf,jad:isElementOf
5077,N1696023002,D16960230,isElementOf,jad:isElementOf
5078,N1696023003,D16960230,isElementOf,jad:isElementOf
5079,N1696023004,D16960230,isElementOf,jad:isElementOf
5080,N1696030101,D16960301,isElementOf,jad:isElementOf
5081,N1696030102,D16960301,isElementOf,jad:isElementOf
5082,N1696030103,D16960301,isElementOf,jad:isElementOf
5083,N1696030104,D16960301,isElementOf,jad:isElementOf
5084,N1696030105,D16960301,isElementOf,jad:isElementOf
5085,N1696030201,D16960302,isElementOf,jad:isElementOf
5086,N1696030202,D16960302,isElementOf,jad:isElementOf
5087,N1696030301,D16960303,isElementOf,jad:isElementOf
5088,N1696030302,D16960303,isElementOf,jad:isElementOf
5089,N1696030303,D16960303,isElementOf,jad:isElementOf
5090,N1696030400,D16960304,isElementOf,jad:isElementOf
5091,N1696030501,D16960305,isElementOf,jad:isElementOf
5092,N1696030502,D16960305,isElementOf,jad:isElementOf
5093,N1696030503,D16960305,isElementOf,jad:isElementOf
5094,N1696030600,D16960306,isElementOf,jad:isElementOf
5095,N1696030701,D16960307,isElementOf,jad:isElementOf
5096,N1696030702,D16960307,isElementOf,jad:isElementOf
5097,N1696030801,D16960308,isElementOf,jad:isElementOf
5098,N1696030802,D16960308,isElementOf,jad:isElementOf
5099,N1696030803,D16960308,isElementOf,jad:isElementOf
5100,N1696030804,D16960308,isElementOf,jad:isElementOf
5101,N1696030805,D16960308,isElementOf,jad:isElementOf
5102,N1696030806,D16960308,isElementOf,jad:isElementOf
5103,N1696030901,D16960309,isElementOf,jad:isElementOf
5104,N1696030902,D16960309,isElementOf,jad:isElementOf
5105,N1696030903,D16960309,isElementOf,jad:isElementOf
5106,N1696031001,D16960310,isElementOf,jad:isElementOf
5107,N1696031002,D16960310,isElementOf,jad:isElementOf
5108,N1696031003,D16960310,isElementOf,jad:isElementOf
5109,N1696031101,D16960311,isElementOf,jad:isElementOf
5110,N1696031102,D16960311,isElementOf,jad:isElementOf
5111,N1696031103,D16960311,isElementOf,jad:isElementOf
5112,N1696031104,D16960311,isElementOf,jad:isElementOf
5113,N1696031105,D16960311,isElementOf,jad:isElementOf
5114,N1696031201,D16960312,isElementOf,jad:isElementOf
5115,N1696031202,D16960312,isElementOf,jad:isElementOf
5116,N1696031203,D16960312,isElementOf,jad:isElementOf
5117,N1696031301,D16960313,isElementOf,jad:isElementOf
5118,N1696031302,D16960313,isElementOf,jad:isElementOf
5119,N1696031303,D16960313,isElementOf,jad:isElementOf
5120,N1696031304,D16960313,isElementOf,jad:isElementOf
5121,N1696031305,D16960313,isElementOf,jad:isElementOf
5122,N1696031400,D16960314,isElementOf,jad:isElementOf
5123,N1696031501,D16960315,isElementOf,jad:isElementOf
5124,N1696031502,D16960315,isElementOf,jad:isElementOf
5125,N1696031503,D16960315,isElementOf,jad:isElementOf
5126,N1696031504,D16960315,isElementOf,jad:isElementOf
5127,N1696031601,D16960316,isElementOf,jad:isElementOf
5128,N1696031602,D16960316,isElementOf,jad:isElementOf
5129,N1696031603,D16960316,isElementOf,jad:isElementOf
5130,N1696031701,D16960317,isElementOf,jad:isElementOf
5131,N1696031702,D16960317,isElementOf,jad:isElementOf
5132,N1696031703,D16960317,isElementOf,jad:isElementOf
5133,N1696031801,D16960318,isElementOf,jad:isElementOf
5134,N1696031802,D16960318,isElementOf,jad:isElementOf
5135,N1696031803,D16960318,isElementOf,jad:isElementOf
5136,N1696031804,D16960318,isElementOf,jad:isElementOf
5137,N1696031805,D16960318,isElementOf,jad:isElementOf
5138,N1696031901,D16960319,isElementOf,jad:isElementOf
5139,N1696031902,D16960319,isElementOf,jad:isElementOf
5140,N1696031903,D16960319,isElementOf,jad:isElementOf
5141,N1696032001,D16960320,isElementOf,jad:isElementOf
5142,N1696032002,D16960320,isElementOf,jad:isElementOf
5143,N1696032003,D16960320,isElementOf,jad:isElementOf
5144,N1696032101,D16960321,isElementOf,jad:isElementOf
5145,N1696032102,D16960321,isElementOf,jad:isElementOf
5146,N1696032103,D16960321,isElementOf,jad:isElementOf
5147,N1696032104,D16960321,isElementOf,jad:isElementOf
5148,N1696032105,D16960321,isElementOf,jad:isElementOf
5149,N1696032201,D16960322,isElementOf,jad:isElementOf
5150,N1696032202,D16960322,isElementOf,jad:isElementOf
5151,N1696032203,D16960322,isElementOf,jad:isElementOf
5152,N1696032204,D16960322,isElementOf,jad:isElementOf
5153,N1696032205,D16960322,isElementOf,jad:isElementOf
5154,N1696032300,D16960323,isElementOf,jad:isElementOf
5155,N1696032400,D16960324,isElementOf,jad:isElementOf
5156,N1696032601,D16960326,isElementOf,jad:isElementOf
5157,N1696032602,D16960326,isElementOf,jad:isElementOf
5158,N1696032701,D16960327,isElementOf,jad:isElementOf
5159,N1696032702,D16960327,isElementOf,jad:isElementOf
5160,N1696032801,D16960328,isElementOf,jad:isElementOf
5161,N1696032802,D16960328,isElementOf,jad:isElementOf
5162,N1696032901,D16960329,isElementOf,jad:isElementOf
5163,N1696032902,D16960329,isElementOf,jad:isElementOf
5164,N1696040101,D16960401,isElementOf,jad:isElementOf
5165,N1696040102,D16960401,isElementOf,jad:isElementOf
5166,N1696040103,D16960401,isElementOf,jad:isElementOf
5167,N1696040201,D16960402,isElementOf,jad:isElementOf
5168,N1696040202,D16960402,isElementOf,jad:isElementOf
5169,N1696040203,D16960402,isElementOf,jad:isElementOf
5170,N1696040301,D16960403,isElementOf,jad:isElementOf
5171,N1696040302,D16960403,isElementOf,jad:isElementOf
5172,N1696040303,D16960403,isElementOf,jad:isElementOf
5173,N1696040401,D16960404,isElementOf,jad:isElementOf
5174,N1696040402,D16960404,isElementOf,jad:isElementOf
5175,N1696040403,D16960404,isElementOf,jad:isElementOf
5176,N1696040404,D16960404,isElementOf,jad:isElementOf
5177,N1696040405,D16960404,isElementOf,jad:isElementOf
5178,N1696040406,D16960404,isElementOf,jad:isElementOf
5179,N1696040407,D16960404,isElementOf,jad:isElementOf
5180,N1696040408,D16960404,isElementOf,jad:isElementOf
5181,N1696040501,D16960405,isElementOf,jad:isElementOf
5182,N1696040502,D16960405,isElementOf,jad:isElementOf
5183,N1696040503,D16960405,isElementOf,jad:isElementOf
5184,N1696040504,D16960405,isElementOf,jad:isElementOf
5185,N1696040505,D16960405,isElementOf,jad:isElementOf
5186,N1696040601,D16960406,isElementOf,jad:isElementOf
5187,N1696040602,D16960406,isElementOf,jad:isElementOf
5188,N1696040603,D16960406,isElementOf,jad:isElementOf
5189,N1696040604,D16960406,isElementOf,jad:isElementOf
5190,N1696040605,D16960406,isElementOf,jad:isElementOf
5191,N1696040701,D16960407,isElementOf,jad:isElementOf
5192,N1696040702,D16960407,isElementOf,jad:isElementOf
5193,N1696040703,D16960407,isElementOf,jad:isElementOf
5194,N1696040801,D16960408,isElementOf,jad:isElementOf
5195,N1696040802,D16960408,isElementOf,jad:isElementOf
5196,N1696040803,D16960408,isElementOf,jad:isElementOf
5197,N1696040901,D16960409,isElementOf,jad:isElementOf
5198,N1696040902,D16960409,isElementOf,jad:isElementOf
5199,N1696040903,D16960409,isElementOf,jad:isElementOf
5200,N1696041000,D16960410,isElementOf,jad:isElementOf
5201,N1696041101,D16960411,isElementOf,jad:isElementOf
5202,N1696041102,D16960411,isElementOf,jad:isElementOf
5203,N1696041103,D16960411,isElementOf,jad:isElementOf
5204,N1696041201,D16960412,isElementOf,jad:isElementOf
5205,N1696041202,D16960412,isElementOf,jad:isElementOf
5206,N1696041203,D16960412,isElementOf,jad:isElementOf
5207,N1696041204,D16960412,isElementOf,jad:isElementOf
5208,N1696041205,D16960412,isElementOf,jad:isElementOf
5209,N1696041206,D16960412,isElementOf,jad:isElementOf
5210,N1696041207,D16960412,isElementOf,jad:isElementOf
5211,N1696041300,D16960413,isElementOf,jad:isElementOf
5212,N1696041401,D16960414,isElementOf,jad:isElementOf
5213,N1696041402,D16960414,isElementOf,jad:isElementOf
5214,N1696041403,D16960414,isElementOf,jad:isElementOf
5215,N1696041404,D16960414,isElementOf,jad:isElementOf
5216,N1696041405,D16960414,isElementOf,jad:isElementOf
5217,N1696041406,D16960414,isElementOf,jad:isElementOf
5218,N1696041501,D16960415,isElementOf,jad:isElementOf
5219,N1696041502,D16960415,isElementOf,jad:isElementOf
5220,N1696041503,D16960415,isElementOf,jad:isElementOf
5221,N1696041601,D16960416,isElementOf,jad:isElementOf
5222,N1696041602,D16960416,isElementOf,jad:isElementOf
5223,N1696041603,D16960416,isElementOf,jad:isElementOf
5224,N1696041604,D16960416,isElementOf,jad:isElementOf
5225,N1696041701,D16960417,isElementOf,jad:isElementOf
5226,N1696041702,D16960417,isElementOf,jad:isElementOf
5227,N1696041703,D16960417,isElementOf,jad:isElementOf
5228,N1696041800,D16960418,isElementOf,jad:isElementOf
5229,N1696041901,D16960419,isElementOf,jad:isElementOf
5230,N1696041902,D16960419,isElementOf,jad:isElementOf
5231,N1696041903,D16960419,isElementOf,jad:isElementOf
5232,N1696041904,D16960419,isElementOf,jad:isElementOf
5233,N1696042001,D16960420,isElementOf,jad:isElementOf
5234,N1696042002,D16960420,isElementOf,jad:isElementOf
5235,N1696042101,D16960421,isElementOf,jad:isElementOf
5236,N1696042102,D16960421,isElementOf,jad:isElementOf
5237,N1696042103,D16960421,isElementOf,jad:isElementOf
5238,N1696042104,D16960421,isElementOf,jad:isElementOf
5239,N1696042105,D16960421,isElementOf,jad:isElementOf
5240,N1696042106,D16960421,isElementOf,jad:isElementOf
5241,N1696042107,D16960421,isElementOf,jad:isElementOf
5242,N1696042201,D16960422,isElementOf,jad:isElementOf
5243,N1696042202,D16960422,isElementOf,jad:isElementOf
5244,N1696042203,D16960422,isElementOf,jad:isElementOf
5245,N1696042301,D16960423,isElementOf,jad:isElementOf
